season,round,driver,constructor,status,dnf
2016,4,Ricciardo,Red Bull,+1 lap,0
2016,4,Sainz,Toro Rosso,+1 lap,0
2016,4,Palmer,Renault,+1 lap,0
2016,4,Ericsson,Sauber,+1 lap,0
2016,4,Kvyat,Red Bull,+1 lap,0
2016,4,Nasr,Sauber,+1 lap,0
2016,4,Gutiérrez,Haas F1 Team,+1 lap,0
2016,4,Wehrlein,Manor Marussia,+2 laps,0
2016,4,Verstappen,Toro Rosso,power unit,0
2016,4,Vettel,Ferrari,collision,0
2016,4,Hülkenberg,Force India,collision,0
2016,4,Haryanto,Manor Marussia,collision,0
2016,3,Rosberg,Mercedes,finished,0
2016,3,Vettel,Ferrari,finished,0
2016,3,Kvyat,Red Bull,finished,0
2016,3,Ricciardo,Red Bull,finished,0
2016,3,Räikkönen,Ferrari,finished,0
2016,3,Massa,Williams,finished,0
2016,3,Hamilton,Mercedes,finished,0
2016,3,Verstappen,Toro Rosso,finished,0
2016,3,Sainz,Toro Rosso,finished,0
2016,3,Bottas,Williams,finished,0
2016,3,Pérez,Force India,finished,0
2016,3,Alonso,McLaren,finished,0
2016,3,Button,McLaren,finished,0
2016,3,Gutiérrez,Haas F1 Team,+1 lap,0
2016,3,Hülkenberg,Force India,+1 lap,0
2016,3,Ericsson,Sauber,+1 lap,0
2016,3,Magnussen,Renault,+1 lap,0
2016,3,Wehrlein,Manor Marussia,+1 lap,0
2016,3,Grosjean,Haas F1 Team,+1 lap,0
2016,3,Nasr,Sauber,+1 lap,0
2016,3,Haryanto,Manor Marussia,+1 lap,0
2016,3,Palmer,Renault,+1 lap,0
2016,6,Hamilton,Mercedes,finished,0
2016,6,Ricciardo,Red Bull,finished,0
2016,6,Pérez,Force India,finished,0
2016,6,Vettel,Ferrari,finished,0
2016,6,Alonso,McLaren,finished,0
2016,6,Hülkenberg,Force India,finished,0
2016,6,Rosberg,Mercedes,finished,0
2016,6,Sainz,Toro Rosso,+1 lap,0
2016,6,Button,McLaren,+1 lap,0
2016,6,Massa,Williams,+1 lap,0
2016,6,Gutiérrez,Haas F1 Team,+1 lap,0
2016,6,Bottas,Williams,+1 lap,0
2016,6,Grosjean,Haas F1 Team,+2 laps,0
2016,6,Wehrlein,Manor Marussia,+2 laps,0
2016,6,Haryanto,Manor Marussia,+4 laps,0
2016,6,Ericsson,Sauber,collision,0
2016,6,Nasr,Sauber,retired,1
2016,6,Verstappen,Red Bull,accident,1
2016,6,Magnussen,Renault,retired,1
2016,6,Kvyat,Toro Rosso,accident,1
2016,6,Räikkönen,Ferrari,accident,1
2016,6,Palmer,Renault,accident,1
2016,5,Verstappen,Red Bull,finished,0
2016,5,Räikkönen,Ferrari,finished,0
2016,5,Vettel,Ferrari,finished,0
2016,5,Ricciardo,Red Bull,finished,0
2016,5,Bottas,Williams,finished,0
2016,5,Sainz,Toro Rosso,finished,0
2016,5,Pérez,Force India,finished,0
2016,5,Massa,Williams,finished,0
2016,5,Button,McLaren,+1 lap,0
2016,5,Kvyat,Toro Rosso,+1 lap,0
2016,5,Gutiérrez,Haas F1 Team,+1 lap,0
2016,5,Ericsson,Sauber,+1 lap,0
2016,5,Palmer,Renault,+1 lap,0
2016,5,Magnussen,Renault,+1 lap,0
2016,5,Nasr,Sauber,+1 lap,0
2016,5,Wehrlein,Manor Marussia,+1 lap,0
2016,5,Haryanto,Manor Marussia,+1 lap,0
2016,5,Grosjean,Haas F1 Team,engine,1
2016,5,Alonso,McLaren,engine,1
2016,5,Hülkenberg,Force India,engine,1
2016,5,Hamilton,Mercedes,collision,0
2016,5,Rosberg,Mercedes,collision,0
2016,7,Hamilton,Mercedes,finished,0
2016,7,Vettel,Ferrari,finished,0
2016,7,Bottas,Williams,finished,0
2016,7,Verstappen,Red Bull,finished,0
2016,7,Rosberg,Mercedes,finished,0
2016,7,Räikkönen,Ferrari,finished,0
2016,7,Ricciardo,Red Bull,finished,0
2016,7,Hülkenberg,Force India,+1 lap,0
2016,7,Sainz,Toro Rosso,+1 lap,0
2016,7,Pérez,Force India,+1 lap,0
2016,7,Alonso,McLaren,+1 lap,0
2016,7,Kvyat,Toro Rosso,+1 lap,0
2016,7,Gutiérrez,Haas F1 Team,+2 laps,0
2016,7,Grosjean,Haas F1 Team,+2 laps,0
2016,7,Ericsson,Sauber,+2 laps,0
2016,7,Magnussen,Renault,+2 laps,0
2016,7,Wehrlein,Manor Marussia,+2 laps,0
2016,7,Nasr,Sauber,+2 laps,0
2016,7,Haryanto,Manor Marussia,+2 laps,0
2016,7,Massa,Williams,retired,1
2016,7,Palmer,Renault,retired,1
2016,7,Button,McLaren,power unit,0
2016,8,Rosberg,Mercedes,finished,0
2016,8,Vettel,Ferrari,finished,0
2016,8,Pérez,Force India,finished,0
2016,8,Räikkönen,Ferrari,finished,0
2016,8,Hamilton,Mercedes,finished,0
2016,8,Bottas,Williams,finished,0
2016,8,Ricciardo,Red Bull,finished,0
2016,8,Verstappen,Red Bull,finished,0
2016,8,Hülkenberg,Force India,finished,0
2016,8,Massa,Williams,finished,0
2016,8,Button,McLaren,finished,0
2016,8,Nasr,Sauber,+1 lap,0
2016,8,Grosjean,Haas F1 Team,+1 lap,0
2016,8,Magnussen,Renault,+1 lap,0
2016,8,Palmer,Renault,+1 lap,0
2016,8,Gutiérrez,Haas F1 Team,+1 lap,0
2016,8,Ericsson,Sauber,+1 lap,0
2016,8,Haryanto,Manor Marussia,+2 laps,0
2016,8,Alonso,McLaren,gearbox,0
2016,8,Wehrlein,Manor Marussia,brakes,1
2016,8,Sainz,Toro Rosso,suspension,0
2016,8,Kvyat,Toro Rosso,suspension,0
2015,12,Hamilton,Mercedes,finished,0
2015,12,Vettel,Ferrari,finished,0
2015,12,Massa,Williams,finished,0
2015,12,Bottas,Williams,finished,0
2015,12,Räikkönen,Ferrari,finished,0
2015,12,Pérez,Force India,finished,0
2015,12,Hülkenberg,Force India,+1 lap,0
2015,12,Ricciardo,Red Bull,+1 lap,0
2015,12,Ericsson,Sauber,+1 lap,0
2015,12,Kvyat,Red Bull,+1 lap,0
2015,12,Sainz,Toro Rosso,+1 lap,0
2015,12,Verstappen,Toro Rosso,+1 lap,0
2015,12,Nasr,Sauber,+1 lap,0
2015,12,Button,McLaren,+1 lap,0
2015,12,Stevens,Manor Marussia,+2 laps,0
2015,12,Merhi,Manor Marussia,+2 laps,0
2015,12,Rosberg,Mercedes,+3 laps,0
2015,12,Alonso,McLaren,+6 laps,0
2015,12,Grosjean,Lotus F1,collision damage,0
2015,12,Maldonado,Lotus F1,collision damage,0
2016,9,Hamilton,Mercedes,finished,0
2016,9,Verstappen,Red Bull,finished,0
2016,9,Räikkönen,Ferrari,finished,0
2016,9,Rosberg,Mercedes,finished,0
2016,9,Ricciardo,Red Bull,finished,0
2016,9,Button,McLaren,finished,0
2016,9,Grosjean,Haas F1 Team,finished,0
2016,9,Sainz,Toro Rosso,finished,0
2016,9,Bottas,Williams,+1 lap,0
2016,9,Wehrlein,Manor Marussia,+1 lap,0
2016,9,Gutiérrez,Haas F1 Team,+1 lap,0
2016,9,Palmer,Renault,+1 lap,0
2016,9,Nasr,Sauber,+1 lap,0
2016,9,Magnussen,Renault,+1 lap,0
2016,9,Ericsson,Sauber,+1 lap,0
2016,9,Haryanto,Manor Marussia,+1 lap,0
2016,9,Pérez,Force India,brakes,1
2016,9,Alonso,McLaren,battery,0
2016,9,Hülkenberg,Force India,brakes,1
2016,9,Massa,Williams,brakes,1
2016,9,Vettel,Ferrari,tyre,0
2016,9,Kvyat,Toro Rosso,retired,1
2016,10,Hamilton,Mercedes,finished,0
2016,10,Verstappen,Red Bull,finished,0
2016,10,Rosberg,Mercedes,finished,0
2016,10,Ricciardo,Red Bull,finished,0
2016,10,Räikkönen,Ferrari,finished,0
2016,10,Pérez,Force India,finished,0
2016,10,Hülkenberg,Force India,finished,0
2016,10,Sainz,Toro Rosso,finished,0
2016,10,Vettel,Ferrari,finished,0
2016,10,Kvyat,Toro Rosso,finished,0
2016,10,Massa,Williams,+1 lap,0
2016,10,Button,McLaren,+1 lap,0
2016,10,Alonso,McLaren,+1 lap,0
2016,10,Bottas,Williams,+1 lap,0
2016,10,Nasr,Sauber,+1 lap,0
2016,10,Gutiérrez,Haas F1 Team,+1 lap,0
2016,10,Magnussen,Renault,gearbox,0
2016,10,Palmer,Renault,gearbox,0
2016,10,Haryanto,Manor Marussia,spun off,0
2016,10,Grosjean,Haas F1 Team,retired,1
2016,10,Ericsson,Sauber,power unit,0
2016,10,Wehrlein,Manor Marussia,spun off,0
2016,11,Hamilton,Mercedes,finished,0
2016,11,Rosberg,Mercedes,finished,0
2016,11,Ricciardo,Red Bull,finished,0
2016,11,Vettel,Ferrari,finished,0
2016,11,Verstappen,Red Bull,finished,0
2016,11,Räikkönen,Ferrari,finished,0
2016,11,Alonso,McLaren,+1 lap,0
2016,11,Sainz,Toro Rosso,+1 lap,0
2016,11,Bottas,Williams,+1 lap,0
2016,11,Hülkenberg,Force India,+1 lap,0
2016,11,Pérez,Force India,+1 lap,0
2016,11,Palmer,Renault,+1 lap,0
2016,11,Gutiérrez,Haas F1 Team,+1 lap,0
2016,11,Grosjean,Haas F1 Team,+1 lap,0
2016,11,Magnussen,Renault,+1 lap,0
2016,11,Kvyat,Toro Rosso,+1 lap,0
2016,11,Nasr,Sauber,+1 lap,0
2016,11,Massa,Williams,+2 laps,0
2016,11,Wehrlein,Manor Marussia,+2 laps,0
2016,11,Ericsson,Sauber,+2 laps,0
2016,11,Haryanto,Manor Marussia,+2 laps,0
2016,11,Button,McLaren,oil leak,0
2016,12,Hamilton,Mercedes,finished,0
2016,12,Ricciardo,Red Bull,finished,0
2016,12,Verstappen,Red Bull,finished,0
2016,12,Rosberg,Mercedes,finished,0
2016,12,Vettel,Ferrari,finished,0
2016,12,Räikkönen,Ferrari,finished,0
2016,12,Hülkenberg,Force India,finished,0
2016,12,Button,McLaren,+1 lap,0
2016,12,Bottas,Williams,+1 lap,0
2016,12,Pérez,Force India,+1 lap,0
2016,12,Gutiérrez,Haas F1 Team,+1 lap,0
2016,12,Alonso,McLaren,+1 lap,0
2016,12,Grosjean,Haas F1 Team,+1 lap,0
2016,12,Sainz,Toro Rosso,+1 lap,0
2016,12,Kvyat,Toro Rosso,+1 lap,0
2016,12,Magnussen,Renault,+1 lap,0
2016,12,Wehrlein,Manor Marussia,+2 laps,0
2016,12,Ericsson,Sauber,+2 laps,0
2016,12,Palmer,Renault,+2 laps,0
2016,12,Haryanto,Manor Marussia,+2 laps,0
2016,12,Nasr,Sauber,power unit,0
2016,12,Massa,Williams,suspension,0
2016,13,Rosberg,Mercedes,finished,0
2016,13,Ricciardo,Red Bull,finished,0
2016,13,Hamilton,Mercedes,finished,0
2016,13,Hülkenberg,Force India,finished,0
2016,13,Pérez,Force India,finished,0
2016,13,Vettel,Ferrari,finished,0
2016,13,Alonso,McLaren,finished,0
2016,13,Bottas,Williams,finished,0
2016,13,Räikkönen,Ferrari,finished,0
2016,13,Massa,Williams,finished,0
2016,13,Verstappen,Red Bull,finished,0
2016,13,Gutiérrez,Haas F1 Team,finished,0
2016,13,Grosjean,Haas F1 Team,finished,0
2016,13,Kvyat,Toro Rosso,finished,0
2016,13,Palmer,Renault,finished,0
2016,13,Ocon,Manor Marussia,+1 lap,0
2016,13,Nasr,Sauber,+1 lap,0
2016,13,Magnussen,Renault,accident,1
2016,13,Ericsson,Sauber,gearbox,0
2016,13,Sainz,Toro Rosso,puncture,0
2016,13,Button,McLaren,collision damage,0
2016,13,Wehrlein,Manor Marussia,collision damage,0
2016,14,Rosberg,Mercedes,finished,0
2016,14,Hamilton,Mercedes,finished,0
2016,14,Vettel,Ferrari,finished,0
2016,14,Räikkönen,Ferrari,finished,0
2016,14,Ricciardo,Red Bull,finished,0
2016,14,Bottas,Williams,finished,0
2016,14,Verstappen,Red Bull,finished,0
2016,14,Pérez,Force India,finished,0
2016,14,Massa,Williams,finished,0
2016,14,Hülkenberg,Force India,finished,0
2016,14,Grosjean,Haas F1 Team,+1 lap,0
2016,14,Button,McLaren,+1 lap,0
2016,14,Gutiérrez,Haas F1 Team,+1 lap,0
2016,14,Alonso,McLaren,+1 lap,0
2016,14,Sainz,Toro Rosso,+1 lap,0
2016,14,Ericsson,Sauber,+1 lap,0
2016,14,Magnussen,Renault,+1 lap,0
2016,14,Ocon,Manor Marussia,+2 laps,0
2016,14,Kvyat,Toro Rosso,battery,0
2016,14,Wehrlein,Manor Marussia,oil leak,0
2016,14,Palmer,Renault,collision damage,0
2016,14,Nasr,Sauber,collision damage,0
2016,16,Ricciardo,Red Bull,finished,0
2016,16,Verstappen,Red Bull,finished,0
2016,16,Rosberg,Mercedes,finished,0
2016,16,Räikkönen,Ferrari,finished,0
2016,16,Bottas,Williams,finished,0
2016,16,Pérez,Force India,finished,0
2016,16,Alonso,McLaren,finished,0
2016,16,Hülkenberg,Force India,finished,0
2016,16,Button,McLaren,finished,0
2016,16,Palmer,Renault,finished,0
2016,16,Sainz,Toro Rosso,finished,0
2016,16,Ericsson,Sauber,+1 lap,0
2016,16,Massa,Williams,+1 lap,0
2016,16,Kvyat,Toro Rosso,+1 lap,0
2016,16,Wehrlein,Manor Marussia,+1 lap,0
2016,16,Ocon,Manor Marussia,+1 lap,0
2016,16,Nasr,Sauber,brakes,1
2016,16,Hamilton,Mercedes,engine,1
2016,16,Gutiérrez,Haas F1 Team,wheel nut,0
2016,16,Magnussen,Renault,power loss,0
2016,16,Grosjean,Haas F1 Team,brakes,1
2016,16,Vettel,Ferrari,collision,0
2016,17,Rosberg,Mercedes,finished,0
2016,17,Verstappen,Red Bull,finished,0
2016,17,Hamilton,Mercedes,finished,0
2016,17,Vettel,Ferrari,finished,0
2016,17,Räikkönen,Ferrari,finished,0
2016,17,Ricciardo,Red Bull,finished,0
2016,17,Pérez,Force India,finished,0
2016,17,Hülkenberg,Force India,finished,0
2016,17,Massa,Williams,finished,0
2016,17,Bottas,Williams,finished,0
2016,17,Grosjean,Haas F1 Team,finished,0
2016,17,Palmer,Renault,+1 lap,0
2016,17,Kvyat,Toro Rosso,+1 lap,0
2016,17,Magnussen,Renault,+1 lap,0
2016,17,Ericsson,Sauber,+1 lap,0
2016,17,Alonso,McLaren,+1 lap,0
2016,17,Sainz,Toro Rosso,+1 lap,0
2016,17,Button,McLaren,+1 lap,0
2016,17,Nasr,Sauber,+1 lap,0
2016,17,Gutiérrez,Haas F1 Team,+1 lap,0
2016,17,Ocon,Manor Marussia,+1 lap,0
2016,17,Wehrlein,Manor Marussia,+1 lap,0
2016,15,Rosberg,Mercedes,finished,0
2016,15,Ricciardo,Red Bull,finished,0
2016,15,Hamilton,Mercedes,finished,0
2016,15,Räikkönen,Ferrari,finished,0
2016,15,Vettel,Ferrari,finished,0
2016,15,Verstappen,Red Bull,finished,0
2016,15,Alonso,McLaren,finished,0
2016,15,Pérez,Force India,finished,0
2016,15,Kvyat,Toro Rosso,finished,0
2016,15,Magnussen,Renault,finished,0
2016,15,Gutiérrez,Haas F1 Team,+1 lap,0
2016,15,Massa,Williams,+1 lap,0
2016,15,Nasr,Sauber,+1 lap,0
2016,15,Sainz,Toro Rosso,+1 lap,0
2016,15,Palmer,Renault,+1 lap,0
2016,15,Wehrlein,Manor Marussia,+1 lap,0
2016,15,Ericsson,Sauber,+1 lap,0
2016,15,Ocon,Manor Marussia,+2 laps,0
2016,15,Button,McLaren,brakes,1
2016,15,Bottas,Williams,overheating,0
2016,15,Hülkenberg,Force India,collision,0
2016,15,Grosjean,Haas F1 Team,withdrew,0
2016,18,Hamilton,Mercedes,finished,0
2016,18,Rosberg,Mercedes,finished,0
2016,18,Ricciardo,Red Bull,finished,0
2016,18,Vettel,Ferrari,finished,0
2016,18,Alonso,McLaren,finished,0
2016,18,Sainz,Toro Rosso,finished,0
2016,18,Massa,Williams,+1 lap,0
2016,18,Pérez,Force India,+1 lap,0
2016,18,Button,McLaren,+1 lap,0
2016,18,Grosjean,Haas F1 Team,+1 lap,0
2016,18,Kvyat,Toro Rosso,+1 lap,0
2016,18,Magnussen,Renault,+1 lap,0
2016,18,Palmer,Renault,+1 lap,0
2016,18,Ericsson,Sauber,+1 lap,0
2016,18,Nasr,Sauber,+1 lap,0
2016,18,Bottas,Williams,+1 lap,0
2016,18,Wehrlein,Manor Marussia,+1 lap,0
2016,18,Ocon,Manor Marussia,+2 laps,0
2016,18,Räikkönen,Ferrari,wheel,0
2016,18,Verstappen,Red Bull,gearbox,0
2016,18,Gutiérrez,Haas F1 Team,brakes,1
2016,18,Hülkenberg,Force India,collision,0
2016,19,Hamilton,Mercedes,finished,0
2016,19,Rosberg,Mercedes,finished,0
2016,19,Ricciardo,Red Bull,finished,0
2016,19,Verstappen,Red Bull,finished,0
2016,19,Vettel,Ferrari,finished,0
2016,19,Räikkönen,Ferrari,finished,0
2016,19,Hülkenberg,Force India,finished,0
2016,19,Bottas,Williams,finished,0
2016,19,Massa,Williams,finished,0
2016,19,Pérez,Force India,finished,0
2016,19,Ericsson,Sauber,+1 lap,0
2016,19,Button,McLaren,+1 lap,0
2016,19,Alonso,McLaren,+1 lap,0
2016,19,Palmer,Renault,+1 lap,0
2016,19,Nasr,Sauber,+1 lap,0
2016,19,Sainz,Toro Rosso,+1 lap,0
2016,19,Magnussen,Renault,+1 lap,0
2016,19,Kvyat,Toro Rosso,+1 lap,0
2016,19,Gutiérrez,Haas F1 Team,+1 lap,0
2016,19,Grosjean,Haas F1 Team,+1 lap,0
2016,19,Ocon,Manor Marussia,+2 laps,0
2016,19,Wehrlein,Manor Marussia,collision,0
2016,21,Hamilton,Mercedes,finished,0
2016,21,Rosberg,Mercedes,finished,0
2016,21,Vettel,Ferrari,finished,0
2016,21,Verstappen,Red Bull,finished,0
2016,21,Ricciardo,Red Bull,finished,0
2016,21,Räikkönen,Ferrari,finished,0
2016,21,Hülkenberg,Force India,finished,0
2016,21,Pérez,Force India,finished,0
2016,21,Massa,Williams,finished,0
2016,21,Alonso,McLaren,finished,0
2016,21,Grosjean,Haas F1 Team,finished,0
2016,21,Gutiérrez,Haas F1 Team,finished,0
2016,21,Ocon,Manor Marussia,+1 lap,0
2016,21,Wehrlein,Manor Marussia,+1 lap,0
2016,21,Ericsson,Sauber,+1 lap,0
2016,21,Nasr,Sauber,+1 lap,0
2016,21,Palmer,Renault,+1 lap,0
2016,21,Sainz,Toro Rosso,collision damage,0
2016,21,Kvyat,Toro Rosso,gearbox,0
2016,21,Button,McLaren,suspension,0
2016,21,Bottas,Williams,suspension,0
2016,21,Magnussen,Renault,suspension,0
2016,20,Hamilton,Mercedes,finished,0
2016,20,Rosberg,Mercedes,finished,0
2016,20,Verstappen,Red Bull,finished,0
2016,20,Pérez,Force India,finished,0
2016,20,Vettel,Ferrari,finished,0
2016,20,Sainz,Toro Rosso,finished,0
2016,20,Hülkenberg,Force India,finished,0
2016,20,Ricciardo,Red Bull,finished,0
2016,20,Nasr,Sauber,finished,0
2016,20,Alonso,McLaren,finished,0
2016,20,Bottas,Williams,finished,0
2016,20,Ocon,Manor Marussia,finished,0
2016,20,Kvyat,Toro Rosso,finished,0
2016,20,Magnussen,Renault,finished,0
2016,20,Wehrlein,Manor Marussia,finished,0
2016,20,Button,McLaren,finished,0
2016,20,Gutiérrez,Haas F1 Team,retired,1
2016,20,Massa,Williams,collision,0
2016,20,Palmer,Renault,collision damage,0
2016,20,Räikkönen,Ferrari,collision,0
2016,20,Ericsson,Sauber,collision,0
2016,20,Grosjean,Haas F1 Team,withdrew,0
2017,3,Vettel,Ferrari,finished,0
2017,3,Hamilton,Mercedes,finished,0
2017,3,Bottas,Mercedes,finished,0
2017,3,Räikkönen,Ferrari,finished,0
2017,3,Ricciardo,Red Bull,finished,0
2017,3,Massa,Williams,finished,0
2017,3,Pérez,Force India,finished,0
2017,3,Grosjean,Haas F1 Team,finished,0
2017,3,Hülkenberg,Renault,finished,0
2017,3,Ocon,Force India,finished,0
2017,3,Wehrlein,Sauber,+1 lap,0
2017,3,Kvyat,Toro Rosso,+1 lap,0
2017,3,Palmer,Renault,+1 lap,0
2017,3,Alonso,McLaren,power unit,0
2017,3,Ericsson,Sauber,gearbox,0
2017,3,Sainz,Toro Rosso,collision,0
2017,3,Stroll,Williams,collision,0
2017,3,Verstappen,Red Bull,brakes,1
2017,3,Magnussen,Haas F1 Team,electrical,0
2017,3,Vandoorne,McLaren,power unit,0
2017,2,Hamilton,Mercedes,finished,0
2017,2,Vettel,Ferrari,finished,0
2017,2,Verstappen,Red Bull,finished,0
2017,2,Ricciardo,Red Bull,finished,0
2017,2,Räikkönen,Ferrari,finished,0
2017,2,Bottas,Mercedes,finished,0
2017,2,Sainz,Toro Rosso,finished,0
2017,2,Magnussen,Haas F1 Team,+1 lap,0
2017,2,Pérez,Force India,+1 lap,0
2017,2,Ocon,Force India,+1 lap,0
2017,2,Grosjean,Haas F1 Team,+1 lap,0
2017,2,Hülkenberg,Renault,+1 lap,0
2017,2,Palmer,Renault,+1 lap,0
2017,2,Massa,Williams,+1 lap,0
2017,2,Ericsson,Sauber,+1 lap,0
2017,2,Alonso,McLaren,driveshaft,0
2017,2,Kvyat,Toro Rosso,hydraulics,1
2017,2,Vandoorne,McLaren,fuel pressure,0
2017,2,Giovinazzi,Sauber,accident,1
2017,2,Stroll,Williams,collision,0
2017,1,Vettel,Ferrari,finished,0
2017,1,Hamilton,Mercedes,finished,0
2017,1,Bottas,Mercedes,finished,0
2017,1,Räikkönen,Ferrari,finished,0
2017,1,Verstappen,Red Bull,finished,0
2017,1,Massa,Williams,finished,0
2017,1,Pérez,Force India,+1 lap,0
2017,1,Sainz,Toro Rosso,+1 lap,0
2017,1,Kvyat,Toro Rosso,+1 lap,0
2017,1,Ocon,Force India,+1 lap,0
2017,1,Hülkenberg,Renault,+1 lap,0
2017,1,Giovinazzi,Sauber,+2 laps,0
2017,1,Vandoorne,McLaren,+2 laps,0
2017,1,Alonso,McLaren,vibrations,0
2017,1,Magnussen,Haas F1 Team,suspension,0
2017,1,Stroll,Williams,brakes,1
2017,1,Ricciardo,Red Bull,power unit,0
2017,1,Ericsson,Sauber,hydraulics,1
2017,1,Palmer,Renault,brakes,1
2017,1,Grosjean,Haas F1 Team,water leak,0
2017,4,Bottas,Mercedes,finished,0
2017,4,Vettel,Ferrari,finished,0
2017,4,Räikkönen,Ferrari,finished,0
2017,4,Hamilton,Mercedes,finished,0
2017,4,Verstappen,Red Bull,finished,0
2017,4,Pérez,Force India,finished,0
2017,4,Ocon,Force India,finished,0
2017,4,Hülkenberg,Renault,finished,0
2017,4,Massa,Williams,+1 lap,0
2017,4,Sainz,Toro Rosso,+1 lap,0
2017,4,Stroll,Williams,+1 lap,0
2017,4,Kvyat,Toro Rosso,+1 lap,0
2017,4,Magnussen,Haas F1 Team,+1 lap,0
2017,4,Vandoorne,McLaren,+1 lap,0
2017,4,Ericsson,Sauber,+1 lap,0
2017,4,Wehrlein,Sauber,+2 laps,0
2017,4,Ricciardo,Red Bull,brakes,1
2017,4,Palmer,Renault,collision,0
2017,4,Grosjean,Haas F1 Team,collision,0
2017,4,Alonso,McLaren,power unit,0
2017,6,Vettel,Ferrari,finished,0
2017,6,Räikkönen,Ferrari,finished,0
2017,6,Ricciardo,Red Bull,finished,0
2017,6,Bottas,Mercedes,finished,0
2017,6,Verstappen,Red Bull,finished,0
2017,6,Sainz,Toro Rosso,finished,0
2017,6,Hamilton,Mercedes,finished,0
2017,6,Grosjean,Haas F1 Team,finished,0
2017,6,Massa,Williams,finished,0
2017,6,Magnussen,Haas F1 Team,finished,0
2017,6,Palmer,Renault,finished,0
2017,6,Ocon,Force India,finished,0
2017,6,Pérez,Force India,finished,0
2017,6,Kvyat,Toro Rosso,collision damage,0
2017,6,Stroll,Williams,brakes,1
2017,6,Vandoorne,McLaren,accident,1
2017,6,Ericsson,Sauber,accident,1
2017,6,Button,McLaren,collision damage,0
2017,6,Wehrlein,Sauber,collision,0
2017,6,Hülkenberg,Renault,gearbox,0
2017,5,Hamilton,Mercedes,finished,0
2017,5,Vettel,Ferrari,finished,0
2017,5,Ricciardo,Red Bull,finished,0
2017,5,Pérez,Force India,+1 lap,0
2017,5,Ocon,Force India,+1 lap,0
2017,5,Hülkenberg,Renault,+1 lap,0
2017,5,Sainz,Toro Rosso,+1 lap,0
2017,5,Wehrlein,Sauber,+1 lap,0
2017,5,Kvyat,Toro Rosso,+1 lap,0
2017,5,Grosjean,Haas F1 Team,+1 lap,0
2017,5,Ericsson,Sauber,+2 laps,0
2017,5,Alonso,McLaren,+2 laps,0
2017,5,Massa,Williams,+2 laps,0
2017,5,Magnussen,Haas F1 Team,+2 laps,0
2017,5,Palmer,Renault,+2 laps,0
2017,5,Stroll,Williams,+2 laps,0
2017,5,Bottas,Mercedes,power unit,0
2017,5,Vandoorne,McLaren,collision,0
2017,5,Verstappen,Red Bull,collision damage,0
2017,5,Räikkönen,Ferrari,collision damage,0
2017,7,Hamilton,Mercedes,finished,0
2017,7,Bottas,Mercedes,finished,0
2017,7,Ricciardo,Red Bull,finished,0
2017,7,Vettel,Ferrari,finished,0
2017,7,Pérez,Force India,finished,0
2017,7,Ocon,Force India,finished,0
2017,7,Räikkönen,Ferrari,finished,0
2017,7,Hülkenberg,Renault,finished,0
2017,7,Stroll,Williams,+1 lap,0
2017,7,Grosjean,Haas F1 Team,+1 lap,0
2017,7,Palmer,Renault,+1 lap,0
2017,7,Magnussen,Haas F1 Team,+1 lap,0
2017,7,Ericsson,Sauber,+1 lap,0
2017,7,Vandoorne,McLaren,+1 lap,0
2017,7,Wehrlein,Sauber,+2 laps,0
2017,7,Alonso,McLaren,power unit,0
2017,7,Kvyat,Toro Rosso,power unit,0
2017,7,Verstappen,Red Bull,electrical,0
2017,7,Massa,Williams,collision,0
2017,7,Sainz,Toro Rosso,collision,0
2017,8,Ricciardo,Red Bull,finished,0
2017,8,Bottas,Mercedes,finished,0
2017,8,Stroll,Williams,finished,0
2017,8,Vettel,Ferrari,finished,0
2017,8,Hamilton,Mercedes,finished,0
2017,8,Ocon,Force India,finished,0
2017,8,Magnussen,Haas F1 Team,finished,0
2017,8,Sainz,Toro Rosso,finished,0
2017,8,Alonso,McLaren,finished,0
2017,8,Wehrlein,Sauber,finished,0
2017,8,Ericsson,Sauber,finished,0
2017,8,Vandoorne,McLaren,finished,0
2017,8,Grosjean,Haas F1 Team,+1 lap,0
2017,8,Räikkönen,Ferrari,water pressure,0
2017,8,Pérez,Force India,seat,0
2017,8,Massa,Williams,suspension,0
2017,8,Hülkenberg,Renault,accident,1
2017,8,Verstappen,Red Bull,oil pressure,0
2017,8,Kvyat,Toro Rosso,battery,0
2017,8,Palmer,Renault,power unit,0
2017,9,Bottas,Mercedes,finished,0
2017,9,Vettel,Ferrari,finished,0
2017,9,Ricciardo,Red Bull,finished,0
2017,9,Hamilton,Mercedes,finished,0
2017,9,Räikkönen,Ferrari,finished,0
2017,9,Grosjean,Haas F1 Team,finished,0
2017,9,Pérez,Force India,+1 lap,0
2017,9,Ocon,Force India,+1 lap,0
2017,9,Massa,Williams,+1 lap,0
2017,9,Stroll,Williams,+1 lap,0
2017,9,Palmer,Renault,+1 lap,0
2017,9,Vandoorne,McLaren,+1 lap,0
2017,9,Hülkenberg,Renault,+1 lap,0
2017,9,Wehrlein,Sauber,+1 lap,0
2017,9,Ericsson,Sauber,+2 laps,0
2017,9,Kvyat,Toro Rosso,+3 laps,0
2017,9,Sainz,Toro Rosso,engine,1
2017,9,Magnussen,Haas F1 Team,hydraulics,1
2017,9,Alonso,McLaren,collision damage,0
2017,9,Verstappen,Red Bull,collision damage,0
2017,10,Hamilton,Mercedes,finished,0
